_address	name	description	unit	type	len	factor	offset	formula	role	room	poll	wp	cw	isScale
45682	Overfrequence trigger second-order trip time	R/W 10ms - 7200000ms	ms	uint32be	2	1	0		level		true	false	false	false
45684	Underfrequence trigger third-order trip time	R/W 10ms - 7200000ms	ms	uint32be	2	1	0		level		true	false	false	false
45686	Overfrequence trigger third-order trip time	R/W 10ms - 7200000ms	ms	uint32be	2	1	0		level		true	false	false	false
45688	Underfrequence trigger forth-order trip time	R/W 10ms - 7200000ms	ms	uint32be	2	1	0		level		true	false	false	false
45690	Overfrequence trigger forth-order trip time	R/W 10ms - 7200000ms	ms	uint32be	2	1	0		level		true	false	false	false
45692	10min overvoltage trigger value (0.1%)	R/W 80%Vn - 140%Vn	%Vn	uint16be	1	0,1	0		level		true	false	false	false
45693	10min trigger trip time	R/W 10ms - 7200000ms	ms	uint32be	2	1	0		level		true	false	false	false
45695	QU Reference Voltage Regulation Time	R/W 0s - 6000s	s	uint16be	1	0,1	0		level		true	false	false	false
45696	PU Curve OutPut Regulation Time	R/W 0s - 6000s	s	uint16be	1	0,1	0		level		true	false	false	false
45697	cos φ(P) curve response time	R/W 0s - 6000s	s	uint16be	1	0,1	0		level		true	false	false	false
45698	PQ Reactive power variation filter	R/W 0s - 6000s	s	uint16be	1	0,1	0		level		true	false	false	false
45699	Power Frequency Filter Time Constant	R/W 0s - 6000s	s	uint16be	1	0,1	0		level		true	false	false	false
