_address	name	description	unit	type	len	factor	offset	formula	role	room	poll	wp	cw	isScale
45240	Energy-Battery Discharge	R/W accumulated energy Battery discharged, from the installation date, not from BMS	kWh	uint32be	2	0,1	0		level		true	false	false	false
45242	Energy-Discharge-Day	R/W accumulated energy Battery discharged, of the day, not from BMS	kWh	uint16be	1	0,1	0		level		true	false	false	false
45244	Safety Country	R/W safety code for inverter Refer to Table 8-21		rawhex	1	1	0		level		true	false	false	false
45245	ISO Limit	R/W Isolation protection threshold for the inverter	kΩ	uint16be	1	1	0		level		true	false	false	false
45246	LVRT / HVRT Enable	R/W 0:Disable (default) 1:Only Lvrt 2:Only Hvrt 3: Both Lvrt&Hvrt		uint16be	1	1	0		level		true	false	false	false
45250	PV Start Voltage	R/W start up PV Voltage of the inverter	V	uint16be	1	0,1	0		level		true	false	false	false
45251	Enable MPPT Shadow Scan	"R/W set ""1"" to activate ""Shadow Scan"" functtion"		uint16be	1	1	0		level		true	false	false	false
45252	BackUp Enable	"R/W set ""0"" to deactivate ""Backup"" functtion"		uint16be	1	1	0		level		true	false	false	false
45253	Auto Start Backup	"R/W set ""1"" to  activate ""Auto Start Backup"" functtion"		uint16be	1	1	0		level		true	false	false	false
45254	Grid Wave Check	R/W Default: 0		uint16be	1	1	0		level		true	false	false	false
45255	Rapid Cut Off	R/W Rapid shutdown to switch grid-connected systems to off-grid operation		uint16be	1	1	0		level		true	false	false	false
45256	Backup Start Delay	R/W Default: 30s	s	uint16be	1	1	0	x / 50	level		true	false	false	false
45257	UPS Standard Voltage Type	R/W 0:208V, 1:20V, 2:240V, 3:230V		uint16be	1	1	0		level		true	false	false	false
45263	Derate Rate(VDE)	R/W decrease the load,only can set to 70%, only for German	%	uint16be	1	1	0		level		true	false	false	false
45264	Three Phase Unbalanced Output	"R/W set ""1"" to activate. After activated, All power needs to be turned off and restarted"		uint16be	1	1	0		level		true	false	false	false
45266	High Impedance Mode	R/W For weak Grid area		uint16be	1	1	0		level		true	false	false	false
45271	ARC Self Check	W/o only for inverters with AFCI function		uint16be	1	1	0		level		false	false	false	false
45272	ARC Fault Remove	W/o 		uint16be	1	1	0		level		false	false	false	false
45275	ISO Check Mode	R/W  0:Normal mode 1:cancel ISO test when offGrid to onGrid		uint16be	1	1	0		level		true	false	false	false
45276	Off Grid To On Grid Delay	R/W The delay time when Grid is available	s	uint16be	1	1	0		level		true	false	false	false
45277	Off Grid Under Voltage Protect Coefficient	R/W If set 80%, when offGrid output Voltage less than 230*80%=184V, inverter will have the error	%	uint16be	1	1	0		level		true	false	false	false
45278	Battery Mode PV Charge Enable	R/W When offGrid and the Battery SOC is low, PV charge the Battery first		uint16be	1	1	0		level		true	false	false	false
45279	DCV Check Coefficient	R/W Default: 1 (1-20)		uint16be	1	1	0		level		true	false	false	false
45280	Force MircoGrid Run	R/W Only for MircoGrid Function inverte		uint16be	1	1	0		level		true	false	false	false
45281	Battery PreCharge Function	R/W For configuring whether the Battery comes with a pre-charge function		uint16be	1	1	0		level		true	false	false	false
45286	GL Operation Mode Control Duration	R/W 	s	uint16be	1	1	0		level		true	false	false	false
45288	PE Relay Switch	R/W offGrid 1 close 0 open		uint16be	1	1	0		level		true	false	false	false
45289	GFCI fault remove	W/o Write 0x050A to clear GFCI Fault	Hex	rawhex	1	1	0		level		true	false	false	false
45291	PV Connect Mode	R/W PV Connect Mode, Set 0 for each  MPPT, Set 1 for 12,34MPPT, Set 2 for 1MPPT		uint16be	1	1	0		level		true	false	false	false
45292	GFCI Disable Check	R/W 0:Normal mode 1:cancel GFCI check		uint16be	1	1	0		level		true	false	false	false
45293	SPD enable	R/W 		uint16be	1	1	0		level		true	false	false	false
45294	Force MircoGrid Frequence Adjust	R/W Only for MircoGrid Function inverter		uint16be	1	1	0		level		true	false	false	false
45295	Shadow scan cycle setting	R/W 5min - 300min	min	uint16be	1	1	0		level		true	false	false	false
45296	PV only UPS Auto Enable	R/W 1:Enable		uint16be	1	1	0		level		true	false	false	false
45297	Ac Phase Order Self Adaption	R/W 1:Enable		uint16be	1	1	0		level		true	false	false	false
45298	AFCI Fault Reconnect Time	R/W Default: 300s (10s - 3600s)	s	uint16be	1	1	0		level		true	false	false	false
45299	AFCI Fault Reconnect Count Limit	R/W Default: 5 times (0 - 1000)		uint16be	1	1	0		level		true	false	false	false
45300	Port multiplexing mode	R/W ESC Port multiplexing mode  (default: 0) 0: generator mode 1: Large load mode 2: indicates the normal BACKUP mode		uint16be	1	1	0		level		true	false	false	false
45301	PV charge enable	R/W 		uint16be	1	1	0		level		true	false	false	false
45302	Battery SPS SW_TurnOff Enable	R/W ES G2		uint16be	1	1	0		level		true	false	false	false
45303	Battery SPS TurnOff Value	R/W ES G2 (300,480)	V	uint16be	1	0,1	0		level		true	false	false	false
45304	PX Curve Enable	R/W Three-phase inverter		uint16be	1	1	0		level		true	false	false	false
45305	PX Curve Voltage Value	R/W Three-phase inverter (230,300)	V	uint16be	1	0,1	0		level		true	false	false	false
45350	Lead Battery Capacity	R/W 	Ah	uint16be	1	1	0		level		true			
45351	Battery Strings	R/W 		uint16be	1	1	0		level		true			
45352	Battery Charge Volaget Max	R/W These register set protection parameters at the inverter side. The actual operation will still follow the battery BMS limit (e.g. register 47902).	V	uint16be	1	0,1	0		level		true			
45353	Battery Charge Current Max	R/W These register set protection parameters at the inverter side. The actual operation will still follow the battery BMS limit (e.g. register 47903).	A	uint16be	1	0,1	0		level		true			
45354	Battery Discharge Voltage Min	R/W These register set protection parameters at the inverter side. The actual operation will still follow the battery BMS limit (e.g. register 47904).	V	uint16be	1	0,1	0		level		true			
45355	Battery Discharge Current Max	R/W These register set protection parameters at the inverter side. The actual operation will still follow the battery BMS limit (e.g. register 47905).	A	uint16be	1	0,1	0		level		true			
45356	Battery SOC Min	R/W	%	uint16be	1	1	0		level		true			
45357	Battery off-grid voltage Min	R/W	V	uint16be	1	0,1	0		level		true			
45358	Battery off-grid SOC Min	R/W	%	uint16be	1	1	0		level		true			
45389	Separate Battery Mode	R/W		uint16be	1	1	0		level		true			
47000	App Work Mode Index	R/W 0:selfuse mode  1:off gird mode   2:backup mode 3:economic mode  4:peakshaving   5:Advanced self-use		uint16be	1	1	0		level		true	false	false	false
47001	Meter Check Value	R/o Phase status 0X0TSR 1: Correct connection 2:  Connection reserved (CT) 4: Incorrect connection 8: Wrong  phase for CT and voltage sampling 0: Not detected	Hex	rawhex	1	1	0		level		true	false	false	false
47002	Meter Connect Check Flag	R/W 0: Not open test/end test 1: Being  test  2: Wait for test		uint16be	1	1	0		level		true	false	false	false
47005	Log Data Enable switch	R/W Breakpoint Resume for Data transfering. Activated as deFault, time interval 5 minutes.		uint16be	1	1	0		level		true	false	false	false
47006	Data Send Interval	R/W Time interval for data send to cloud or EMS, default is 1 minute.	s	uint16be	1	1	0	x * 5	level		true	false	false	false
47007	DRED command	R/W Only for Australia, Refer to Table 8-22	Hex	rawhex	1	1	0		level		true	false	false	false
47009	WiFi or Lan Switch	W/o 4:WiFi  5:Lan		uint16be	1	1	0		level		false	false	false	false
47012	Led Blink Time	R/W	s	uint16be	1	1	0		level		true	false	false	false
47013	WiFi Led State	R/W 1: off 2: on 3: flash1x 4: flash2x 5: flash4x		uint16be	1	1	0		level		true	false	false	false
47014	Communication Led State	R/W 1 - 5		uint16be	1	1	0		level		true	false	false	false
47015	Meter CT1 Reverse Enable	R/W 1:on  0:off ony for single phase Smart meter		uint16be	1	1	0		level		true	false	false	false
47016	Error Log Read Page	R/W 0 - 255		uint16be	1	1	0		level		true	false	false	false
47017	Modbus TCP Without Internet	R/W 1: on 0: off If not connect to Internet, please set 1		uint16be	1	1	0		level		true	false	false	false
47018	Backup Led	R/W 1:off 2:on 3:flash1x 4:flash2x  5:flash4x		uint16be	1	1	0		level		true	false	false	false
47019	Grid Led	R/W 1 - 5		uint16be	1	1	0		level		true	false	false	false
47020	SOC Led 1	R/W 1 - 5		uint16be	1	1	0		level		true	false	false	false
47021	SOC Led 2	R/W 1 - 5		uint16be	1	1	0		level		true	false	false	false
47022	SOC Led 3	R/W 1 - 5		uint16be	1	1	0		level		true	false	false	false
47023	SOC Led 4	R/W 1 - 5		uint16be	1	1	0		level		true	false	false	false
47024	Battery Led	R/W 1 - 5		uint16be	1	1	0		level		true	false	false	false
47025	System Led	R/W 1 - 5		uint16be	1	1	0		level		true	false	false	false
47026	Fault Led	R/W 1 - 5		uint16be	1	1	0		level		true	false	false	false
47027	Energy Led	R/W 1 - 5		uint16be	1	1	0		level		true	false	false	false
47028	Led External Control	R/W		uint16be	1	1	0		level		true	false	false	false
47038	Off Grid Set Save	R/W 1 Enable, restart the inverter After that, save the settings		uint16be	1	1	0		level		true	false	false	false
47040	WIFI Modbus TCP Enable switch	R/W		uint16be	1	1	0		level		true	false	false	false
47120	Meter Target Power Offset	R/W negative Watt: center on import; positive Watt: center on export  maybe only ET (15-30 kW) Serie	W	int16be	1	1	0		level		true	false	false	false
47464	Extern Meter Enable Flag	R/W 0(Default): Internal Meter 1: External Meter		uint16be	1	1	0		level		true	false	false	false
47900	BMS Version	R/W		uint16be	1	1	0		level		true	false	false	false
47901	Battery Strings	R/W		uint16be	1	1	0		level		true	false	false	false
47902	Max BMS Battery Charge Voltage	R/W better use register 45352	V	uint16be	1	0,1	0		level		true	false	false	false
47903	Max BMS Battery Charge Current	R/W better use register 45353	A	uint16be	1	0,1	0		level		true	false	false	false
47904	Min BMS Battery Discharge Voltage	R/W better use register 45354	V	uint16be	1	0,1	0		level		true	false	false	false
47905	Max BMS Battery Discharge Current	R/W better use register 45355	A	uint16be	1	0,1	0		level		true	false	false	false
47906	BMS Battery Voltage	R/W	V	uint16be	1	0,1	0		level		true	false	false	false
47907	BMS Battery Current	R/W	A	uint16be	1	0,1	0		level		true	false	false	false
47908	BMS Battery SOC	R/W	%	uint16be	1	1	0		level		true	false	false	false
47909	BMS Battery SOH	R/W	%	uint16be	1	1	0		level		true	false	false	false
47910	BMS Battery Temperature	R/W	°C	uint16be	1	0,1	0		level		true	false	false	false
47911	BMS Warning Code	R/W Refer to 8-8	Hex	rawhex	2	1	0		level		true	false	false	false
47913	BMS Alarm Code	R/W Refer to 8-7	Hex	rawhex	2	1	0		level		true	false	false	false
47915	BMS Status	R/W Refer to 8-9		uint16be	1	1	0		level		true	false	false	false
47916	BMS Communication Loss Disable	R/W		uint16be	1	1	0		level		true	false	false	false
47917	BMS Battery String Rate Voltage	R/W 20V - 200V	V	uint16be	1	0,1	0		level		true	false	false	false
47918	BMS Version2	R/W		uint16be	1	1	0		level		true	false	false	false
47919	Battery Strings2	R/W		uint16be	1	1	0		level		true	false	false	false
47920	Max BMS Battery2 Charge Voltage	R/W	V	uint16be	1	0,1	0		level		true	false	false	false
47921	Max BMS Battery2 Charge Current	R/W	A	uint16be	1	0,1	0		level		true	false	false	false
47922	Min BMS Battery2 Discharge Voltage	R/W	V	uint16be	1	0,1	0		level		true	false	false	false
47923	Max BMS Battery2 Discharge Current	R/W	A	uint16be	1	0,1	0		level		true	false	false	false
47924	BMS Battery2 Voltage	R/W	V	uint16be	1	0,1	0		level		true	false	false	false
47925	BMS Battery2 Current	R/W	A	uint16be	1	0,1	0		level		true	false	false	false
47926	BMS Battery2 SOC	R/W	%	uint16be	1	1	0		level		true	false	false	false
47927	BMS Battery2 SOH	R/W	%	uint16be	1	1	0		level		true	false	false	false
47928	BMS Battery2 Temperature	R/W	°C	uint16be	1	0,1	0		level		true	false	false	false
47929	BMS2 Warning Code	R/W Refer to 8-8	Hex	rawhex	2	1	0		level		true	false	false	false
47931	BMS2 Alarm Code	R/W Refer to 8-7	Hex	rawhex	2	1	0		level		true	false	false	false
47933	BMS2 Status	R/W Refer to 8-9		uint16be	1	1	0		level		true	false	false	false
47934	BMS2 Communication Loss Disable	R/W		uint16be	1	1	0		level		true	false	false	false
47935	BMS Battery String2 Rate Voltage	R/W 20V - 200V	V	uint16be	1	0,1	0		level		true	false	false	false
47936	Max BMS Battery Discharge Current	R/W	A	uint16be	1	0,1	0		level		true	false	false	false
47937	Max BMS Battery Discharge Current Offline2	R/W	A	uint16be	1	0,1	0		level		true	false	false	false
50000	Self check Support Flag	R/o 1: Support Self-check		uint16be	1	1	0		level		true	false	false	false
50001	Self check Function Version	R/o First version is 0		uint16be	1	1	0		level		true	false	false	false
50002	Self check Function1	R/o Refer to table 8-101	Hex	rawhex	1	1	0		level		true	false	false	false
50003	Self check Function2	R/o	Hex	rawhex	1	1	0		level		true	false	false	false
50004	Self check Function3	R/o	Hex	rawhex	1	1	0		level		true	false	false	false
50005	Self check Function4	R/o	Hex	rawhex	1	1	0		level		true	false	false	false
50006	Self check Function5	R/o	Hex	rawhex	1	1	0		level		true	false	false	false
50007	Self check Function6	R/o	Hex	rawhex	1	1	0		level		true	false	false	false
50008	Self check Function7	R/o	Hex	rawhex	1	1	0		level		true	false	false	false
50009	Self check Function8	R/o	Hex	rawhex	1	1	0		level		true	false	false	false
50010	PV1 Connect Status	R/o 0: Disconnected, 1: Connected, 2: Overvoltage, 3: Reversed		uint16be	1	1	0		level		true	false	false	false
50011	PV1 Voltage	R/o	V	int16be	1	0,1	0		level		true	false	false	false
50012	PV1 Current	R/o	A	int16be	1	0,1	0		level		true	false	false	false
50013	PV2 Connect Status	R/o 0: Disconnected, 1: Connected, 2: Overvoltage, 3: Reversed		uint16be	1	1	0		level		true	false	false	false
50014	PV2 Voltage	R/o	V	int16be	1	0,1	0		level		true	false	false	false
50015	PV2 Current	R/o	A	int16be	1	0,1	0		level		true	false	false	false
50016	PV3 Connect Status	R/o 0: Disconnected, 1: Connected, 2: Overvoltage, 3: Reversed		uint16be	1	1	0		level		true	false	false	false
50017	PV3 Voltage	R/o	V	int16be	1	0,1	0		level		true	false	false	false
50018	PV3 Current	R/o	A	int16be	1	0,1	0		level		true	false	false	false
50019	PV4 Connect Status	R/o 0: Disconnected, 1: Connected, 2: Overvoltage, 3: Reversed		uint16be	1	1	0		level		true	false	false	false
50020	PV4 Voltage	R/o	V	int16be	1	0,1	0		level		true	false	false	false
50021	PV4 Current	R/o	A	int16be	1	0,1	0		level		true	false	false	false
50022	PV5 Connect Status	R/o 0: Disconnected, 1: Connected, 2: Overvoltage, 3: Reversed		uint16be	1	1	0		level		true	false	false	false
50023	PV5 Voltage	R/o	V	int16be	1	0,1	0		level		true	false	false	false
50024	PV5 Current	R/o	A	int16be	1	0,1	0		level		true	false	false	false
50025	PV6 Connect Status	R/o 0: Disconnected, 1: Connected, 2: Overvoltage, 3: Reversed		uint16be	1	1	0		level		true	false	false	false
50026	PV6 Voltage	R/o	V	int16be	1	0,1	0		level		true	false	false	false
50027	PV6 Current	R/o	A	int16be	1	0,1	0		level		true	false	false	false
50028	PV7 Connect Status	R/o 0: Disconnected, 1: Connected, 2: Overvoltage, 3: Reversed		uint16be	1	1	0		level		true	false	false	false
50029	PV7 Voltage	R/o	V	int16be	1	0,1	0		level		true	false	false	false
50030	PV7 Current	R/o	A	int16be	1	0,1	0		level		true	false	false	false
50031	PV8 Connect Status	R/o 0: Disconnected, 1: Connected, 2: Overvoltage, 3: Reversed		uint16be	1	1	0		level		true	false	false	false
50032	PV8 Voltage	R/o	V	int16be	1	0,1	0		level		true	false	false	false
50033	PV8 Current	R/o	A	int16be	1	0,1	0		level		true	false	false	false
50034	Battery1 Connect Status	R/o 0: Disconnected, 1: Connected, 2: Overvoltage, 3: Reversed		uint16be	1	1	0		level		true	false	false	false
50035	Battery1 Communication	R/o 0: Com loss, 1: Com normal		uint16be	1	1	0		level		true	false	false	false
50036	Battery1 Voltage	R/o	V	int16be	1	0,1	0		level		true	false	false	false
50037	Battery1 Current	R/o	A	uint16be	1	0,1	0		level		true	false	false	false
50038	Battery1 Type Index	R/o		uint16be	1	1	0		level		true	false	false	false
50039	Battery1 Protocol	R/o Refer to 8-33	Hex	rawhex	1	1	0		level		true	false	false	false
50040	Battery1 Strings	R/o		uint16be	1	1	0		level		true	false	false	false
50041	Battery1 SOC	R/o	%	uint16be	1	0,1	0		level		true	false	false	false
50042	Battery1 SOH	R/o	%	uint16be	1	0,1	0		level		true	false	false	false
50043	Battery2 Connect Status	R/o 0: Disconnected, 1: Connected, 2: Overvoltage, 3: Reversed		uint16be	1	1	0		level		true	false	false	false
50044	Battery2 Communication	R/o 0: Com loss, 1: Com normal		uint16be	1	1	0		level		true	false	false	false
50045	Battery2 Voltage	R/o	V	int16be	1	0,1	0		level		true	false	false	false
50046	Battery2 Current	R/o	A	uint16be	1	0,1	0		level		true	false	false	false
50047	Battery2 Type Index	R/o		uint16be	1	1	0		level		true	false	false	false
50048	Battery2 Protocol	R/o Refer to 8-33	Hex	rawhex	1	1	0		level		true	false	false	false
50049	Battery2 Strings	R/o		uint16be	1	1	0		level		true	false	false	false
50050	Battery2 SOC	R/o	%	uint16be	1	0,1	0		level		true	false	false	false
50051	Battery2 SOH	R/o	%	uint16be	1	0,1	0		level		true	false	false	false
50052	Battery3 Connect Status	R/o 0: Disconnected, 1: Connected, 2: Overvoltage, 3: Reversed		uint16be	1	1	0		level		true	false	false	false
50053	Battery3 Communication	R/o 0: Com loss, 1: Com normal		uint16be	1	1	0		level		true	false	false	false
50054	Battery3 Voltage	R/o	V	int16be	1	0,1	0		level		true	false	false	false
50055	Battery3 Current	R/o	A	uint16be	1	0,1	0		level		true	false	false	false
50056	Battery3 Type Index	R/o		uint16be	1	1	0		level		true	false	false	false
50057	Battery3 Protocol	R/o Refer to 8-33	Hex	rawhex	1	1	0		level		true	false	false	false
50058	Battery3 Strings	R/o		uint16be	1	1	0		level		true	false	false	false
50059	Battery3 SOC	R/o	%	uint16be	1	0,1	0		level		true	false	false	false
50060	Battery3 SOH	R/o	%	uint16be	1	0,1	0		level		true	false	false	false
50061	Battery4 Connect Status	R/o 0: Disconnected, 1: Connected, 2: Overvoltage, 3: Reversed		uint16be	1	1	0		level		true	false	false	false
50062	Battery4 Communication	R/o 0: Com loss, 1: Com normal		uint16be	1	1	0		level		true	false	false	false
50063	Battery4 Voltage	R/o	V	int16be	1	0,1	0		level		true	false	false	false
50064	Battery4 Current	R/o	A	uint16be	1	0,1	0		level		true	false	false	false
50065	Battery4 Type Index	R/o		uint16be	1	1	0		level		true	false	false	false
50066	Battery4 Protocol	R/o Refer to 8-33	Hex	rawhex	1	1	0		level		true	false	false	false
50067	Battery4 Strings	R/o		uint16be	1	1	0		level		true	false	false	false
50068	Battery4 SOC	R/o	%	uint16be	1	0,1	0		level		true	false	false	false
50069	Battery4 SOH	R/o	%	uint16be	1	0,1	0		level		true	false	false	false
50070	Grid Connect Status	R/o 0: Disconnetced 1: Grid normal 2: Phase Sequence Fault 3: Phase Fault 4: Grid Voltage Frequency Fault		uint16be	1	1	0		level		true	false	false	false
50071	Device AC type	R/o 0: Single-phase 1: Split- phase 2: Three-phase, Four-wire 3: Three-phase, Three-wire		uint16be	1	1	0		level		true	false	false	false
50072	Master Safety Code	R/o		uint16be	1	1	0		level		true	false	false	false
50073	Slave Safety Code	R/o		uint16be	1	1	0		level		true	false	false	false
50074	Grid Voltage L1	R/o	V	uint16be	1	0,1	0		level		true	false	false	false
50075	Grid Voltage L2	R/o	V	uint16be	1	0,1	0		level		true	false	false	false
50076	Grid Voltage L3	R/o	V	uint16be	1	0,1	0		level		true	false	false	false
50077	Grid Frequency L1	R/o	Hz	uint16be	1	0,01	0		level		true	false	false	false
50078	Grid Frequency L2	R/o	Hz	uint16be	1	0,01	0		level		true	false	false	false
50079	Grid Frequency L3	R/o	Hz	uint16be	1	0,01	0		level		true	false	false	false
50080	Grid Reserved1	R/o		uint16be	1	1	0		level		true	false	false	false
50081	Grid Reserved2	R/o		uint16be	1	1	0		level		true	false	false	false
50082	Backup Enable	R/o 0: ON 1: OFF		uint16be	1	1	0		level		true	false	false	false
50083	Wave Check Mode	R/o 0: Full-wave 1: Half-wave 2: OFF		uint16be	1	1	0		level		true	false	false	false
50084	Backup Voltage L1	R/o	V	uint16be	1	0,1	0		level		true	false	false	false
50085	Backup Voltage L2	R/o	V	uint16be	1	0,1	0		level		true	false	false	false
50086	Backup Voltage L3	R/o	V	uint16be	1	0,1	0		level		true	false	false	false
50087	Backup Frequency L1	R/o	Hz	uint16be	1	0,01	0		level		true	false	false	false
50088	Backup Frequency L2	R/o	Hz	uint16be	1	0,01	0		level		true	false	false	false
50089	Backup Frequency L3	R/o	Hz	uint16be	1	0,01	0		level		true	false	false	false
50090	Meter Type	R/o Refer to table 8-102 	Hex	rawhex	1	1	0		level		true	false	false	false
50091	Meter Internal / External	R/o 0: Internal 1: External		uint16be	1	1	0		level		true	false	false	false
50092	Int Meter Communication	R/o 0: Com loss 1: Com normal		uint16be	1	1	0		level		true	false	false	false
50093	CT Self Check Status	R/o 0: Not available 1: Available		uint16be	1	1	0		level		true	false	false	false
50094	Ext Meter Communication	R/o 0: Com loss, 1: Com normal		uint16be	1	1	0		level		true	false	false	false
